,time,acce_x,acce_y,acce_z,acce_glob_x,acce_glob_y,acce_glob_z,gyro_x,gyro_y,gyro_z,gyro_glob_x,gyro_glob_y,gyro_glob_z,ori_w,ori_x,ori_y,ori_z,pos_x,pos_y
0,3389331954395885,0.023422,9.841339,1.807999,9.767629,1.964986,-0.923881,0.064117,-0.02446,-0.012024,-0.01594,-0.023687,0.063551,0.576249,0.482831,0.421427,0.507159,0.003912,0.009875
1,3389331959339733,-0.017273,9.792862,1.750549,9.713709,1.915538,-0.969235,0.064117,-0.022339,-0.01416,-0.013837,-0.025728,0.062906,0.576219,0.48293,0.42151,0.50703,0.003862,0.009851
2,3389331964253063,0.003082,9.799438,1.707443,9.722437,1.870282,-0.959487,0.058792,-0.020203,-0.01416,-0.012406,-0.024725,0.057445,0.576182,0.483032,0.421593,0.506906,0.0038,0.009817
3,3389331969196911,-0.011887,9.778503,1.701462,9.699381,1.867549,-0.973922,0.055603,-0.019135,-0.017349,-0.011768,-0.027262,0.053639,0.576154,0.483122,0.421681,0.506779,0.00373,0.009774
4,3389331974140758,-0.072342,9.733612,1.734985,9.646713,1.911752,-1.022125,0.053467,-0.012741,-0.017349,-0.005701,-0.026747,0.050736,0.576141,0.483177,0.421781,0.506658,0.003658,0.009727
5,3389331979115124,-0.147751,9.678543,1.691284,9.581655,1.882888,-1.096863,0.052399,-0.004227,-0.017349,0.002607,-0.026376,0.048601,0.576128,0.483213,0.421915,0.506527,0.003583,0.009674
6,3389331984028454,-0.174698,9.718643,1.582947,9.617106,1.783762,-1.147872,0.046005,0.001099,-0.015228,0.007062,-0.023041,0.042057,0.576097,0.483257,0.422074,0.506387,0.003512,0.009622
7,3389331988972301,-0.125015,9.765335,1.57637,9.669567,1.771057,-1.10688,0.035355,0.002167,-0.01416,0.006733,-0.020088,0.031723,0.576064,0.4833,0.422211,0.50627,0.003442,0.009568
8,3389331993916149,-0.089691,9.755753,1.621262,9.664529,1.810309,-1.063354,0.02684,0.004303,-0.015228,0.007736,-0.019597,0.022954,0.576044,0.483322,0.422322,0.506178,0.003371,0.009511
9,3389331998859997,-0.135788,9.72702,1.703262,9.629922,1.900359,-1.089825,0.020447,0.00856,-0.015228,0.011123,-0.018388,0.016168,0.576052,0.4833,0.422424,0.506106,0.003298,0.009452
10,3389332003803844,-0.033432,9.784485,1.73378,9.700225,1.914694,-0.991416,0.01619,0.013885,-0.013092,0.015852,-0.015429,0.011704,0.576042,0.483283,0.422497,0.506073,0.003228,0.009395
11,3389332008717174,0.041977,9.774902,1.768509,9.700643,1.936041,-0.909616,0.012985,0.020279,-0.015228,0.021767,-0.016838,0.007378,0.576025,0.483259,0.422551,0.50607,0.003157,0.009337
12,3389332013661022,0.004272,9.773102,1.736786,9.693775,1.912292,-0.950629,0.010864,0.025604,-0.017349,0.026765,-0.018442,0.004252,0.576009,0.483222,0.422627,0.506059,0.003085,0.009278
13,3389332018604870,0.028214,9.82399,1.769104,9.747422,1.941674,-0.926815,0.00766,0.028793,-0.016296,0.029512,-0.016778,0.000904,0.575992,0.483178,0.422692,0.506067,0.003014,0.009219
14,3389332023518200,0.046768,9.809616,1.744553,9.735545,1.914504,-0.909996,0.005539,0.026672,-0.016296,0.027133,-0.016451,-0.000889,0.575972,0.483143,0.422751,0.506074,0.002945,0.009162
15,3389332028462047,0.058746,9.76593,1.739777,9.693745,1.907394,-0.892658,0.004471,0.020279,-0.019485,0.020651,-0.019536,-0.001667,0.575962,0.483113,0.4228,0.506073,0.002876,0.009105
16,3389332033405895,0.002472,9.755157,1.75174,9.675627,1.929812,-0.943226,0.004471,0.018143,-0.019485,0.018535,-0.019579,-0.00139,0.575967,0.48307,0.422856,0.506061,0.002809,0.009048
17,3389332038349743,-0.010086,9.72702,1.767303,9.646021,1.947764,-0.948094,0.003403,0.020279,-0.017349,0.02052,-0.017243,-0.00233,0.575974,0.483018,0.42291,0.506058,0.002743,0.008991
18,3389332043293590,-0.056778,9.733612,1.743958,9.646273,1.934484,-0.997432,0.000198,0.022415,-0.017349,0.022224,-0.016635,-0.00573,0.575986,0.482955,0.422979,0.506046,0.002678,0.008931
19,3389332048237438,-0.066956,9.76593,1.730789,9.676838,1.925393,-1.012512,0.000198,0.025604,-0.016296,0.02539,-0.015527,-0.00595,0.575992,0.482892,0.423057,0.506035,0.002615,0.008869
20,3389332053181286,-0.032837,9.771317,1.720016,9.68653,1.909926,-0.980594,0.000198,0.024536,-0.013092,0.024338,-0.012393,-0.005247,0.575986,0.482844,0.423124,0.506032,0.002558,0.008802
21,3389332058125133,-0.016678,9.798843,1.781677,9.715964,1.969183,-0.956254,0.001266,0.024536,-0.010971,0.02448,-0.010489,-0.003829,0.575984,0.48279,0.423174,0.506044,0.002502,0.008732
22,3389332063038463,0.076096,9.820389,1.81279,9.749496,1.984079,-0.861816,0.004471,0.024536,-0.009903,0.024897,-0.009997,-0.00051,0.575965,0.482754,0.423198,0.506079,0.002447,0.008659
23,3389332067982311,0.046768,9.805435,1.798431,9.73092,1.974923,-0.889928,0.008728,0.024536,-0.009903,0.025449,-0.010739,0.003648,0.575945,0.482721,0.423237,0.506101,0.002392,0.008584
24,3389332072895641,0.026428,9.798248,1.800232,9.721221,1.980401,-0.907282,0.012985,0.02774,-0.009903,0.029176,-0.01141,0.007399,0.57592,0.482686,0.42329,0.506119,0.002338,0.008507
25,3389332077870006,0.062332,9.837158,1.811005,9.764535,1.985676,-0.874209,0.014053,0.024536,-0.010971,0.026135,-0.012717,0.008665,0.575892,0.482661,0.423332,0.506139,0.002284,0.00843
26,3389332082813854,0.131165,9.822784,1.838531,9.75937,1.999956,-0.799611,0.014053,0.018143,-0.009903,0.019796,-0.011806,0.009669,0.575864,0.482652,0.42334,0.506173,0.002223,0.008346
27,3389332087727184,0.109024,9.806625,1.879227,9.74064,2.04328,-0.811304,0.01619,0.016022,-0.010971,0.017966,-0.013276,0.011838,0.575849,0.482633,0.423346,0.506203,0.00216,0.008261
28,3389332092671032,0.018036,9.800644,1.881027,9.722945,2.061191,-0.898333,0.019379,0.013885,-0.009903,0.016259,-0.012827,0.015412,0.575847,0.482603,0.423373,0.506211,0.002097,0.008178
29,3389332097614879,0.049759,9.779099,1.847504,9.705697,2.022168,-0.86991,0.021515,0.013885,-0.006699,0.016537,-0.010045,0.018061,0.575828,0.482592,0.423397,0.506223,0.002031,0.008097
30,3389332102558727,0.063538,9.816208,1.851105,9.744344,2.023996,-0.860012,0.020447,0.012817,-0.006699,0.015339,-0.009881,0.017155,0.575808,0.482585,0.423416,0.506236,0.001965,0.00802
31,3389332107502575,0.090469,9.785675,1.800827,9.717586,1.968766,-0.838427,0.021515,0.009628,-0.006699,0.012313,-0.010136,0.018604,0.575777,0.4826,0.423434,0.506242,0.001893,0.007942
32,3389332112446422,0.082092,9.784485,1.729599,9.715338,1.899764,-0.858849,0.017242,0.00856,-0.007767,0.010702,-0.010465,0.014382,0.575742,0.482625,0.423462,0.506236,0.001747,0.007795
33,3389332117390270,0.088074,9.76593,1.751144,9.697818,1.919192,-0.846531,0.015121,0.011749,-0.006699,0.013591,-0.008975,0.012095,0.575708,0.482638,0.423485,0.506242,0.001747,0.007795
34,3389332122303600,0.09346,9.747971,1.809799,9.68088,1.975296,-0.828205,0.012985,0.012817,-0.007767,0.014373,-0.009632,0.009688,0.575688,0.482633,0.423494,0.506263,0.001671,0.007724
35,3389332127247448,0.088669,9.771912,1.761322,9.704022,1.928729,-0.844017,0.015121,0.012817,-0.009903,0.014645,-0.012106,0.0114,0.575659,0.482639,0.42352,0.506268,0.001594,0.007655
36,3389332132191295,0.088669,9.748566,1.711639,9.680876,1.879076,-0.849566,0.01619,0.010696,-0.009903,0.012678,-0.012336,0.012714,0.575622,0.482661,0.423553,0.506261,0.001516,0.007586
37,3389332137135143,0.058151,9.750961,1.696671,9.679364,1.869596,-0.881999,0.014053,0.011749,-0.007767,0.01345,-0.009838,0.010871,0.575587,0.482678,0.423593,0.506252,0.001438,0.007519
38,3389332142048473,0.036591,9.710861,1.703262,9.636812,1.87912,-0.896674,0.009796,0.006424,-0.008835,0.00762,-0.010263,0.007203,0.57557,0.482686,0.423623,0.506238,0.001361,0.00745
39,3389332146992321,0.027618,9.721634,1.694885,9.646304,1.872764,-0.908401,0.009796,0.004303,-0.00563,0.005521,-0.007152,0.008034,0.575556,0.482704,0.423647,0.506217,0.001296,0.007385
40,3389332151936168,-0.011292,9.753357,1.720016,9.672713,1.905277,-0.946049,0.006592,0.003235,-0.00351,0.004052,-0.004531,0.005412,0.575554,0.482707,0.423668,0.506198,0.001231,0.007318
41,3389332156849499,-0.048996,9.761139,1.740372,9.675512,1.932526,-0.980238,0.004471,0.004303,-0.000305,0.004842,-0.000984,0.003767,0.575561,0.482699,0.423688,0.506181,0.001164,0.007248
42,3389332161793346,-0.02446,9.765335,1.684708,9.682742,1.873658,-0.966654,0.003403,0.002167,0.002884,0.002589,0.002296,0.003553,0.575551,0.482712,0.423707,0.506164,0.001097,0.007175
43,3389332166737194,0.002472,9.797058,1.627838,9.717632,1.813452,-0.954542,0.000198,-0.001022,0.003952,-0.000984,0.003835,0.001014,0.575526,0.482743,0.423726,0.506147,0.001029,0.007099
44,3389332171681042,-0.026855,9.838348,1.644608,9.754817,1.835972,-0.985594,-0.005127,-0.00209,0.003952,-0.002728,0.004735,-0.004051,0.575515,0.482758,0.423743,0.506132,0.00096,0.007017
45,3389332176624889,-0.031036,9.840744,1.664948,9.756653,1.856844,-0.986569,-0.01152,-0.003159,0.00502,-0.004609,0.006873,-0.009971,0.575517,0.482763,0.423745,0.506124,0.000889,0.006931
46,3389332181568737,-0.031631,9.818604,1.685303,9.734578,1.876559,-0.981128,-0.016846,-0.009552,0.007141,-0.011632,0.009747,-0.013989,0.575534,0.482763,0.423723,0.506121,0.000816,0.006838
47,3389332186512584,-0.031631,9.84494,1.730194,9.760698,1.921366,-0.976979,-0.015778,-0.01062,0.007141,-0.012555,0.00954,-0.01281,0.575559,0.482758,0.423693,0.506123,0.000742,0.00674
48,3389332191456432,0.024628,9.855713,1.73378,9.778656,1.915066,-0.92309,-0.015778,-0.008484,0.00502,-0.010439,0.007499,-0.013451,0.575575,0.482758,0.423655,0.506137,0.000665,0.006636
49,3389332196400280,0.069519,9.853912,1.726608,9.782722,1.899644,-0.880579,-0.014709,-0.006348,0.001816,-0.008186,0.004206,-0.013238,0.575581,0.482766,0.423617,0.506155,0.000586,0.006526
50,3389332201313610,0.050964,9.834763,1.708054,9.76133,1.883921,-0.899878,-0.013641,-0.007416,-0.000305,-0.009111,0.00191,-0.01243,0.57559,0.482774,0.423588,0.50616,0.000506,0.006413
51,3389332206257458,0.009659,9.80722,1.678116,9.728622,1.861082,-0.942371,-0.016846,-0.009552,-0.000305,-0.011643,0.002421,-0.015288,0.575609,0.482777,0.423567,0.506154,0.000415,0.006283
52,3389332211201305,0.052765,9.812012,1.725998,9.738981,1.900581,-0.893006,-0.016846,-0.011688,-0.000305,-0.013762,0.002377,-0.015015,0.57563,0.482781,0.423524,0.506162,0.000322,0.006149
53,3389332216145153,0.115601,9.815613,1.809204,9.750838,1.970984,-0.818033,-0.015778,-0.012741,-0.001373,-0.01467,0.00112,-0.014025,0.575657,0.48278,0.42345,0.506194,0.000221,0.006001
54,3389332221089001,0.090469,9.821594,1.795441,9.753534,1.961516,-0.846405,-0.012573,-0.015945,-0.002441,-0.017437,-0.000555,-0.010674,0.575687,0.482784,0.423386,0.506209,0.000119,0.00585
55,3389332226032848,0.101242,9.795853,1.803223,9.729421,1.966388,-0.831957,-0.007248,-0.015945,-0.00563,-0.016755,-0.004621,-0.006033,0.575715,0.482792,0.423328,0.506218,1.4e-05,0.005694
56,3389332230946178,0.092255,9.798843,1.793045,9.731222,1.957655,-0.843704,-0.002991,-0.017014,-0.00563,-0.017266,-0.005384,-0.00174,0.575738,0.482809,0.423279,0.506218,-9.4e-05,0.005535
57,3389332235890026,0.065918,9.813812,1.75473,9.742541,1.924761,-0.879024,-0.000854,-0.019135,-0.006699,-0.019095,-0.006853,0.000431,0.57576,0.482834,0.423245,0.506198,-0.000203,0.00537
58,3389332240833874,0.083878,9.777298,1.724213,9.708567,1.89054,-0.8632,-0.004059,-0.019135,-0.00563,-0.019508,-0.005242,-0.002509,0.575776,0.482865,0.423206,0.506182,-0.000315,0.005203
