,time,acce_x,acce_y,acce_z,acce_glob_x,acce_glob_y,acce_glob_z,gyro_x,gyro_y,gyro_z,gyro_glob_x,gyro_glob_y,gyro_glob_z,ori_w,ori_x,ori_y,ori_z,pos_x,pos_y
0,1836619297704409,-1.154526,9.676147,-0.389877,-4.63363,-1.057197,8.516137,0.170654,0.035965,0.027283,-0.161647,0.008546,-0.070412,0.17721,0.256488,-0.654594,-0.688707,0.007264,-0.002986
1,1836619302617740,-1.149139,9.747971,-0.367722,-4.684112,-1.033941,8.57138,0.151474,0.038101,0.026215,-0.147292,0.009047,-0.057502,0.177217,0.256582,-0.65487,-0.688407,0.007324,-0.002916
2,1836619307561587,-1.055756,9.808426,-0.313858,-4.802347,-0.987367,8.566265,0.1259,0.028503,0.028351,-0.121373,0.01427,-0.050318,0.177233,0.256641,-0.655109,-0.688154,0.007382,-0.002843
3,1836619312505435,-1.007278,9.877853,-0.173203,-4.899388,-0.852079,8.595719,0.106735,0.012527,0.027283,-0.096533,0.016225,-0.052075,0.177237,0.256661,-0.655317,-0.687947,0.007437,-0.002767
4,1836619317449283,-0.93306,9.901794,-0.091202,-4.983152,-0.774297,8.572807,0.096085,0.000809,0.028351,-0.081281,0.019175,-0.05534,0.177235,0.25665,-0.65551,-0.687768,0.007491,-0.002687
5,1836619322393130,-0.891159,9.941299,-0.061859,-5.0432,-0.74728,8.581101,0.089691,-0.007706,0.028351,-0.071189,0.020415,-0.058507,0.177226,0.25662,-0.655695,-0.687606,0.007543,-0.002605
6,1836619327336978,-0.948624,9.96524,0.03331,-5.021276,-0.644617,8.635865,0.087555,-0.025818,0.029404,-0.05909,0.023038,-0.071935,0.177189,0.256556,-0.65588,-0.687462,0.007593,-0.00252
7,1836619332250308,-0.943832,10.00116,0.016541,-5.042223,-0.659683,8.663448,0.089691,-0.04393,0.030472,-0.050446,0.025262,-0.087863,0.177124,0.256462,-0.656077,-0.687327,0.007642,-0.002433
8,1836619337194156,-0.839676,10.054428,-0.060074,-5.145588,-0.744645,8.64688,0.087555,-0.055649,0.028351,-0.041695,0.024214,-0.096133,0.17704,0.256346,-0.656279,-0.687198,0.007688,-0.002345
9,1836619342138003,-0.751099,10.104111,-0.125916,-5.235414,-0.81733,8.636866,0.08223,-0.062042,0.026215,-0.033466,0.023039,-0.098221,0.17695,0.256218,-0.656478,-0.687079,0.00773,-0.002256
10,1836619347081851,-0.730148,10.12146,-0.171402,-5.254289,-0.861296,8.640445,0.077972,-0.065231,0.020889,-0.027577,0.018353,-0.098355,0.176848,0.256091,-0.656671,-0.686969,0.007769,-0.002163
11,1836619352025699,-0.65712,10.094528,-0.14566,-5.29755,-0.836047,8.578436,0.08223,-0.075882,0.015564,-0.024242,0.013424,-0.109518,0.17672,0.255952,-0.656871,-0.686862,0.007806,-0.002066
12,1836619356939029,-0.535614,10.049637,-0.079224,-5.373636,-0.773675,8.474291,0.084366,-0.095062,0.011307,-0.014408,0.010376,-0.12636,0.176559,0.255784,-0.657078,-0.686767,0.00784,-0.00197
13,1836619361882876,-0.466187,9.955673,-0.0858,-5.369896,-0.775407,8.360794,0.089691,-0.113174,-0.000412,-0.006906,-0.000481,-0.14424,0.176347,0.255604,-0.657297,-0.686679,0.007872,-0.001868
14,1836619366826724,-0.298599,9.785675,-0.137283,-5.39594,-0.825433,8.128348,0.095016,-0.120621,-0.011078,-0.005719,-0.011097,-0.153442,0.176107,0.255425,-0.657526,-0.686589,0.007901,-0.001766
15,1836619371770572,-0.24472,9.543259,-0.200729,-5.286735,-0.871942,7.903414,0.09288,-0.130219,-0.027054,0.003352,-0.026133,-0.160067,0.175826,0.255254,-0.657748,-0.686511,0.007927,-0.001663
16,1836619376714419,-0.408722,9.491196,-0.289322,-5.108254,-0.937468,7.959926,0.090759,-0.134476,-0.047287,0.009833,-0.045789,-0.162369,0.175498,0.255117,-0.657956,-0.686447,0.00795,-0.001557
17,1836619381658267,-0.482941,9.50975,-0.311462,-5.050371,-0.951337,8.022126,0.08223,-0.145126,-0.063263,0.024669,-0.060138,-0.166134,0.175126,0.254987,-0.658144,-0.686411,0.007969,-0.001449
18,1836619386632632,-0.541,9.537872,-0.210907,-5.024611,-0.846586,8.083597,0.063049,-0.169632,-0.070724,0.055059,-0.063991,-0.175002,0.174711,0.254819,-0.6583,-0.686428,0.007984,-0.00134
19,1836619391576480,-0.766663,9.521118,-0.133087,-4.833967,-0.746223,8.205671,0.042816,-0.185608,-0.07605,0.081119,-0.066204,-0.176363,0.174268,0.254633,-0.658418,-0.686497,0.007995,-0.001229
20,1836619396520327,-1.170685,9.528305,-0.170807,-4.498957,-0.745706,8.449356,0.027908,-0.173889,-0.07605,0.086344,-0.065612,-0.158239,0.173835,0.254478,-0.658501,-0.686585,0.007985,-0.001135
21,1836619401464175,-1.562729,9.617493,-0.286316,-4.211952,-0.829761,8.751643,0.014053,-0.148331,-0.070724,0.082189,-0.060818,-0.129412,0.173445,0.254369,-0.65855,-0.686677,0.007971,-0.001038
22,1836619406408023,-2.058334,9.721039,-0.344986,-3.856185,-0.848945,9.124887,-0.00618,-0.135544,-0.061142,0.090048,-0.050238,-0.107314,0.173084,0.254279,-0.658561,-0.686791,0.007954,-0.00094
23,1836619411321353,-2.388733,9.84613,-0.289322,-3.66112,-0.772849,9.419929,-0.027496,-0.116364,-0.040894,0.093856,-0.029423,-0.079337,0.172791,0.254192,-0.658533,-0.686924,0.007933,-0.000841
24,1836619416234683,-2.466537,9.972427,-0.171402,-3.681165,-0.660091,9.569517,-0.042404,-0.071625,-0.018524,0.077618,-0.009005,-0.034143,0.172616,0.254139,-0.658468,-0.687049,0.007908,-0.000741
25,1836619421178531,-2.454575,10.02211,-0.067856,-3.73063,-0.564865,9.603934,-0.047729,-0.025818,-0.00148,0.053664,0.005083,0.006412,0.172549,0.25413,-0.658382,-0.687152,0.00788,-0.000641
26,1836619426122378,-2.387527,10.12027,0.09375,-3.861403,-0.420864,9.645785,-0.047729,0.011459,0.01236,0.030658,0.016072,0.036931,0.172571,0.254156,-0.658283,-0.687231,0.007847,-0.00054
27,1836619431035708,-2.283386,10.113083,0.159592,-3.952318,-0.367357,9.579033,-0.043472,0.053009,0.025146,0.001867,0.025267,0.068485,0.172684,0.254228,-0.658181,-0.687274,0.00781,-0.000438
28,1836619435979556,-2.151108,10.110687,0.129074,-4.058601,-0.411542,9.498849,-0.029617,0.086029,0.036865,-0.029726,0.033096,0.087511,0.172868,0.254339,-0.658099,-0.687265,0.007768,-0.000338
29,1836619440923404,-1.975723,10.12207,0.078201,-4.206424,-0.480073,9.404324,-0.013641,0.112671,0.043259,-0.058761,0.035918,0.100046,0.173103,0.254484,-0.658042,-0.687207,0.007722,-0.000236
30,1836619445867251,-1.793777,10.140625,0.071014,-4.370021,-0.505428,9.3114,0.002335,0.136108,0.047516,-0.085723,0.036873,0.109911,0.173381,0.254662,-0.658007,-0.687104,0.00767,-0.000131
31,1836619450811099,-1.669876,10.143616,0.029114,-4.474138,-0.557414,9.238718,0.020447,0.153152,0.051773,-0.110767,0.038118,0.113278,0.173687,0.254865,-0.658003,-0.686957,0.007613,-2.9e-05
32,1836619455754947,-1.491501,10.105301,0.001587,-4.600606,-0.596204,9.100587,0.039627,0.160599,0.056046,-0.131168,0.040008,0.108156,0.174007,0.255074,-0.658034,-0.686768,0.00755,7.5e-05
33,1836619460668277,-1.30835,10.078369,0.016541,-4.742413,-0.593418,8.968982,0.053467,0.160599,0.057114,-0.142567,0.039795,0.100019,0.174326,0.255279,-0.65809,-0.686556,0.007465,0.000205
34,1836619465612124,-1.164688,10.04306,0.026123,-4.846343,-0.591092,8.85345,0.063049,0.153152,0.054977,-0.145831,0.03736,0.088266,0.174631,0.255475,-0.658167,-0.686332,0.007372,0.000333
35,1836619470555972,-1.105438,9.995178,0.054855,-4.876645,-0.560556,8.776828,0.070511,0.146759,0.048584,-0.147458,0.030822,0.078591,0.174913,0.25567,-0.658255,-0.686104,0.007273,0.000461
36,1836619475499820,-0.965378,9.955673,0.069214,-4.974864,-0.552483,8.660119,0.077972,0.139297,0.043259,-0.148583,0.025416,0.068057,0.175174,0.255859,-0.658356,-0.68587,0.007167,0.000588
37,1836619480443667,-0.907913,9.908981,0.057846,-4.998635,-0.561372,8.585682,0.08223,0.130768,0.039001,-0.14662,0.021447,0.058529,0.175414,0.25604,-0.658466,-0.685635,0.007055,0.000715
38,1836619485387515,-0.919891,9.874268,0.100937,-4.979204,-0.51046,8.561788,0.083298,0.119064,0.035797,-0.14036,0.019047,0.048296,0.175628,0.256206,-0.658579,-0.685409,0.006935,0.000842
39,1836619490300845,-0.886963,9.801239,0.159592,-4.975039,-0.446028,8.480955,0.080093,0.105209,0.035797,-0.129778,0.02038,0.038827,0.175822,0.256345,-0.65869,-0.685202,0.006881,0.000929
