,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,grav_x,grav_y,grav_z,magnet_x,magnet_y,magnet_z,pos_x,pos_y,pos_z,ori_w,ori_x,ori_y,ori_z,rv_w,rv_x,rv_y,rv_z
0,1836566921803944.0,0.058792,0.070053,0.005981,0.6868179260066247,10.02616994458345,-1.0397851483184757,0.26889,0.103512,0.107598,0.414071,9.732066,-1.13394,9.79770389472989,-36.6064266841984,-8.920430967938247,0.021308,-0.013798,0.035496,0.667073,0.744701,-0.005186,0.02017,0.5865060000000002,0.6431850000000001,-0.3796420000000001,-0.31336300000000006
1,1836566926747791.0,0.060928,0.062592,0.0027770000000000004,0.6783544277142881,10.041290832344327,-1.074215033646268,0.245352,0.116294,0.067269,0.414851,9.731718,-1.136644,9.604031404874878,-36.78623782998844,-8.557728153378026,0.021314,-0.013799,0.035504,0.666966,0.744794,-0.005084,0.020295,0.586478,0.6433110000000001,-0.37960900000000003,-0.31319400000000003
2,1836566931691639.0,0.063049,0.050873,-0.0004119999999999996,0.668671,10.027401314563676,-1.1162785188278441,0.244774,0.083027,0.028931,0.415413,9.731357,-1.139524,9.410358875845416,-36.96604901214917,-8.195025265453314,0.021325,-0.0138,0.035514,0.666855,0.744891,-0.004991,0.020397,0.5864319999999998,0.6434359999999999,-0.379592,-0.313045
3,1836566936635487.0,0.065186,0.042358,-0.004684,0.6607608332301074,10.00109557391712,-1.1558606484351865,0.230693,0.062364,-0.006265,0.415706,9.730987,-1.142571,9.233809114813022,-37.078082286991716,-7.849954688742014,0.021339,-0.013802,0.035529,0.66674,0.744993,-0.004907,0.020475,0.5863699999999998,0.643563,-0.37958099999999995,-0.31291399999999997
4,1836566941548817.0,0.063049,0.031708,-0.006805,0.6654948566033627,9.962761715782168,-1.188938856290133,0.249086,0.011228999999999996,-0.032541,0.415863,9.730629,-1.145557,9.225116353508641,-36.529301169461775,-7.678744073352427,0.021359,-0.013805,0.035546,0.666626,0.745094,-0.004833,0.02053,0.586299,0.6436800000000001,-0.379582,-0.3128040000000001
5,1836566946492664.0,0.05986,0.019989,-0.008942,0.6487095774636634,9.908056985954865,-1.2083750731331289,0.20606,-0.04525799999999999,-0.041555,0.4158,9.73029,-1.148451,9.216369600919995,-35.977111538079996,-7.506470058119996,0.021386,-0.013808,0.035568,0.666516,0.745192,-0.004773,0.020561,0.5862180000000001,0.643788,-0.37959399999999993,-0.312719
6,1836566951436512.0,0.056671,0.011459,-0.01001,0.5788139067347944,9.86665698125731,-1.1921666849071817,0.116557,-0.07478,-0.001685999999999993,0.41553,9.729981,-1.151165,9.207622846562128,-35.424921795005915,-7.334196008041419,0.021409,-0.01382,0.035594,0.666402,0.745293,-0.004732,0.020575,0.5861339999999997,0.6438859999999997,-0.3796089999999998,-0.3126569999999999
7,1836566956380360.0,0.056671,0.006134,-0.01001,0.5333551665724755,9.84463553691598,-1.1825455000807064,0.103569,-0.089875,-0.009609,0.415966,9.729623,-1.154039,9.227476065446796,-34.91377393780812,-7.18768654090416,0.021435,-0.013832,0.035622,0.666291,0.745393,-0.004702,0.020575,0.5860519999999999,0.6439729999999999,-0.3796559999999999,-0.31257499999999994
8,1836566961293690.0,0.054535,-0.004517000000000001,-0.01001,0.5054257154343389,9.827150714825178,-1.2206597125798593,0.06404,-0.107234,-0.065063,0.416023,9.729236,-1.157284,9.602499540224187,-34.915638019719374,-7.36215068215234,0.021464,-0.013844,0.035649,0.666183,0.74549,-0.004684,0.020561,0.585943,0.6440659999999999,-0.3797150000000001,-0.312515
9,1836566966237537.0,0.048141,-0.011978,-0.007874,0.45963170765863104,9.818857425972729,-1.2585139982584412,0.014100000000000001,-0.106668,-0.084109,0.415725,9.728874,-1.16041,9.979852309264285,-34.91751367955999,-7.537698431096007,0.021494,-0.013856,0.035675,0.666083,0.74558,-0.004682,0.020532,0.585826,0.644155,-0.37977500000000003,-0.31248000000000004
10,1836566971181385.0,0.044952,-0.016235,-0.011078,0.42688190725948694,9.816194611079668,-1.2700026296564944,-0.004963999999999998,-0.109702,-0.084743,0.415092,9.728546,-1.1634,10.357205154632142,-34.91938933977999,-7.713246215548003,0.021524,-0.013866,0.035699,0.665991,0.745663,-0.004689,0.020491,0.585704,0.644242,-0.3798279999999999,-0.31246499999999994
11,1836566976125233.0,0.041748,-0.023682,-0.01001,0.40438651833470607,9.83021814835448,-1.2835568520087997,-0.02863,-0.081253,-0.102732,0.414263,9.728225,-1.166371,10.734558,-34.921265,-7.888794,0.021553,-0.013875,0.035721,0.665906,0.745741,-0.004704,0.020438,0.5855730000000001,0.6443240000000001,-0.3798880000000001,-0.3124680000000001
12,1836566981069080.0,0.036423,-0.030075,-0.008942,0.3904932782495089,9.863252885969771,-1.2808039090072973,-0.033727,-0.043582,-0.079871,0.413394,9.727961,-1.168877,10.73717969972521,-35.10141560839051,-7.886546863871894,0.02158,-0.013883,0.035742,0.665828,0.745812,-0.004732,0.020374,0.585452,0.6443869999999999,-0.37994900000000004,-0.31249
13,1836566986012928.0,0.031097,-0.0354,-0.008942,0.39000681484179933,9.883868018581275,-1.268698277732851,-0.029233,-0.034748,-0.071673,0.412527,9.727735,-1.171062,10.739801399980717,-35.28156625322038,-7.884299727289256,0.021607,-0.013889,0.035761,0.665761,0.745874,-0.00477,0.0203,0.585337,0.6444350000000001,-0.38001399999999996,-0.312526
14,1836566990956776.0,0.030029,-0.040726,-0.011078,0.41043550024656905,9.94516201927183,-1.2438153885975054,0.004426999999999997,0.065413,-0.030961000000000002,0.411771,9.72756,-1.172777,10.742423100236222,-35.461716898050256,-7.882052590706618,0.021632,-0.013894,0.035779,0.665698,0.745932,-0.004816,0.020215,0.5852369999999999,0.6444629999999999,-0.3800819999999999,-0.3125749999999999
